customer_id,business_size,industry,cardholder_role,business_age_years,tenure_months,credit_limit,avg_monthly_spend,spend_trend_3mo,transaction_count_monthly,utilization_ratio,merchant_category_diversity,credit_score_band,late_payments_last_12mo,payment_ratio,support_calls_last_90d,login_frequency_monthly,churn_flag,avg_monthly_spend_capped,risk_segment,risk_segment_label
SME176568,micro,professional_services,business_owner,7.2,9.0,17000.0,6092.55,-0.116,53.0,0.187,6,subprime,4,0.81,4.0,12.0,1,6092.55,3,low_engagement_new
SME176569,micro,tech,business_owner,3.6,10.0,11700.0,7208.77,0.028,77.0,0.686,10,super_prime,0,0.8,0.0,6.0,0,7208.77,1,at_risk_stressed
SME176570,small,food_service,employee,0.5,8.0,8100.0,5588.89,-0.094,32.0,0.48,8,near_prime,0,0.65,1.0,14.0,0,5588.89,1,at_risk_stressed
SME176571,medium,healthcare,business_owner,0.5,27.0,14600.0,4190.46,-0.036,41.0,0.812,11,super_prime,1,1.1,1.0,12.0,1,4190.46,1,at_risk_stressed
SME176572,micro,construction,employee,0.5,17.0,9000.0,9228.52,-0.041,101.0,0.019,2,prime,1,0.9,0.0,7.0,0,9228.52,2,high_value_newer
SME176573,micro,food_service,employee,19.9,9.0,21900.0,368.4,0.139,3.0,0.489,5,prime,1,0.41,1.0,9.0,0,368.4,1,at_risk_stressed
SME176574,micro,food_service,business_owner,18.2,34.0,27100.0,5553.65,-0.126,61.0,0.864,9,prime,2,0.73,0.0,3.0,1,5553.65,1,at_risk_stressed
SME176575,micro,retail,business_owner,4.0,25.0,23200.0,11002.48,0.296,133.0,0.041,12,near_prime,2,0.64,2.0,12.0,0,11002.48,2,high_value_newer
SME176576,micro,retail,employee,0.6,2.0,13900.0,3906.89,0.006,21.0,0.368,2,near_prime,4,0.74,1.0,12.0,0,3906.89,3,low_engagement_new
SME176577,small,tech,employee,6.5,21.0,17600.0,7472.16,-0.121,61.0,0.357,13,prime,1,0.46,0.0,18.0,0,7472.16,2,high_value_newer
SME176578,small,healthcare,employee,5.8,61.0,18900.0,4913.06,0.165,50.0,0.711,7,near_prime,2,0.41,3.0,8.0,0,4913.06,1,at_risk_stressed
SME176579,micro,tech,employee,12.8,19.0,13100.0,4623.47,-0.185,34.0,0.299,5,super_prime,0,0.86,0.0,4.0,0,4623.47,3,low_engagement_new
SME176580,micro,construction,employee,9.5,36.0,12700.0,6402.12,0.121,72.0,0.172,2,prime,0,0.45,0.0,8.0,0,6402.12,2,high_value_newer
SME176581,micro,retail,business_owner,8.6,26.0,20200.0,3426.84,-0.085,31.0,0.418,12,subprime,2,0.73,2.0,7.0,0,3426.84,1,at_risk_stressed
SME176582,small,food_service,employee,1.1,37.0,16000.0,5858.37,-0.023,41.0,0.71,2,near_prime,1,0.82,2.0,13.0,1,5858.37,1,at_risk_stressed
SME176583,small,construction,employee,1.8,40.0,32400.0,7496.24,0.139,39.0,0.155,10,subprime,2,0.83,2.0,8.0,0,7496.24,3,low_engagement_new
SME176584,micro,healthcare,business_owner,5.3,38.0,12600.0,7963.86,-0.058,62.0,0.258,8,super_prime,0,0.94,0.0,1.0,0,7963.86,2,high_value_newer
SME176585,small,healthcare,employee,2.9,23.0,7300.0,7207.79,0.019,36.0,0.436,12,super_prime,1,0.73,0.0,6.0,0,7207.79,1,at_risk_stressed
SME176586,medium,retail,employee,11.8,18.0,13600.0,11221.29,0.133,107.0,0.572,11,super_prime,0,1.0,0.0,8.0,0,11221.29,2,high_value_newer
SME176587,small,healthcare,business_owner,0.6,104.0,8800.0,9040.58,0.098,49.0,0.29,8,prime,2,0.82,2.0,18.0,0,9040.58,0,loyal_established
SME176588,micro,healthcare,business_owner,1.8,8.0,15100.0,92.62,-0.074,1.0,0.893,1,prime,1,0.73,4.0,8.0,1,92.62,1,at_risk_stressed
SME176589,micro,healthcare,employee,3.8,118.0,16000.0,5860.44,0.049,43.0,0.4,9,subprime,3,0.85,5.0,12.0,0,5860.44,0,loyal_established
SME176590,small,construction,employee,12.3,19.0,15000.0,88.38,-0.116,1.0,0.373,3,prime,1,0.27,2.0,5.0,0,88.38,3,low_engagement_new
SME176591,micro,construction,business_owner,0.5,33.0,18200.0,8234.48,0.07,42.0,0.184,12,prime,1,0.81,0.0,9.0,0,8234.48,2,high_value_newer
SME176592,micro,food_service,business_owner,4.2,54.0,3700.0,4026.88,0.004,22.0,0.028,8,prime,0,0.61,1.0,12.0,1,4026.88,0,loyal_established
SME176593,small,tech,business_owner,4.0,119.0,30900.0,8767.09,0.071,52.0,0.255,12,near_prime,0,0.93,1.0,12.0,0,8767.09,0,loyal_established
SME176594,medium,professional_services,employee,1.8,85.0,17400.0,104.88,0.049,1.0,0.193,1,near_prime,2,0.73,1.0,9.0,0,104.88,0,loyal_established
SME176595,small,healthcare,business_owner,4.0,15.0,16000.0,2297.59,-0.338,22.0,0.154,7,prime,1,0.91,2.0,4.0,0,2297.59,3,low_engagement_new
SME176596,small,professional_services,business_owner,1.8,38.0,20900.0,4928.1,-0.131,42.0,0.629,6,super_prime,0,0.86,2.0,1.0,0,4928.1,1,at_risk_stressed
SME176597,micro,tech,employee,7.8,6.0,1300.0,110.72,0.107,1.0,0.059,8,prime,0,1.03,0.0,15.0,0,110.72,3,low_engagement_new
SME176598,small,construction,business_owner,0.5,18.0,10900.0,5737.37,-0.039,66.0,0.125,2,super_prime,0,0.58,0.0,9.0,0,5737.37,3,low_engagement_new
SME176599,small,professional_services,business_owner,1.0,13.0,13000.0,2967.52,0.092,29.0,0.236,13,super_prime,0,0.84,0.0,6.0,1,2967.52,3,low_engagement_new
SME176600,small,retail,employee,2.0,6.0,10700.0,12439.98,0.237,136.0,0.514,3,subprime,3,0.75,1.0,9.0,0,12439.98,2,high_value_newer
SME176601,small,construction,employee,2.0,36.0,18200.0,2267.62,-0.055,25.0,0.138,8,prime,1,0.91,3.0,13.0,0,2267.62,3,low_engagement_new
SME176602,small,food_service,business_owner,1.5,22.0,9600.0,4265.87,-0.103,22.0,0.428,2,prime,3,0.64,1.0,5.0,1,4265.87,1,at_risk_stressed
SME176603,small,professional_services,employee,0.8,3.0,21600.0,5527.19,-0.045,52.0,0.836,10,super_prime,0,0.82,0.0,11.0,0,5527.19,1,at_risk_stressed
SME176604,micro,construction,business_owner,14.4,15.0,23600.0,3275.12,-0.177,34.0,0.24,5,super_prime,0,0.71,1.0,4.0,0,3275.12,3,low_engagement_new
SME176605,micro,tech,employee,11.4,23.0,14200.0,10562.88,-0.202,56.0,0.234,4,super_prime,1,0.77,3.0,14.0,1,10562.88,2,high_value_newer
SME176606,micro,retail,employee,3.9,4.0,17900.0,6358.66,0.238,59.0,0.355,7,prime,1,0.92,1.0,8.0,1,6358.66,2,high_value_newer
SME176607,small,healthcare,employee,1.1,19.0,5000.0,3965.23,0.014,22.0,0.304,12,near_prime,0,0.79,2.0,1.0,0,3965.23,3,low_engagement_new
SME176608,micro,tech,business_owner,0.5,20.0,9800.0,9662.26,0.094,49.0,0.363,5,subprime,2,0.88,4.0,5.0,0,9662.26,2,high_value_newer
SME176609,micro,professional_services,business_owner,3.0,66.0,2200.0,547.4,0.023,5.0,0.539,13,near_prime,1,0.8,0.0,4.0,0,547.4,0,loyal_established
SME176610,small,construction,business_owner,7.0,34.0,12200.0,629.23,-0.014,4.0,0.496,13,subprime,2,0.49,3.0,10.0,0,629.23,1,at_risk_stressed
SME176611,micro,healthcare,employee,4.3,5.0,1000.0,10829.39,0.026,67.0,0.37,8,super_prime,0,0.9,0.0,13.0,0,10829.39,2,high_value_newer
SME176612,micro,construction,business_owner,0.8,10.0,16800.0,5903.1,-0.141,37.0,0.461,7,near_prime,1,0.44,0.0,16.0,0,5903.1,1,at_risk_stressed
SME176613,small,professional_services,employee,1.7,15.0,20300.0,6133.46,-0.278,31.0,0.547,14,near_prime,1,0.5,1.0,7.0,1,6133.46,1,at_risk_stressed
SME176614,small,food_service,employee,3.4,24.0,12100.0,3756.85,-0.102,28.0,0.114,3,prime,0,0.91,1.0,11.0,0,3756.85,3,low_engagement_new
SME176615,small,construction,business_owner,0.5,4.0,20400.0,5288.3,-0.109,36.0,0.414,4,prime,2,0.91,3.0,8.0,0,5288.3,1,at_risk_stressed
SME176616,micro,construction,business_owner,1.4,20.0,22700.0,4048.53,-0.015,35.0,0.381,8,subprime,2,0.68,2.0,14.0,1,4048.53,1,at_risk_stressed
SME176617,medium,construction,employee,24.9,20.0,22100.0,8301.68,0.212,96.0,0.578,8,super_prime,1,0.66,2.0,2.0,0,8301.68,2,high_value_newer
SME176618,micro,professional_services,business_owner,3.8,41.0,1000.0,1379.06,0.038,10.0,0.264,4,super_prime,0,1.03,1.0,0.0,0,1379.06,3,low_engagement_new
SME176619,small,healthcare,employee,24.2,13.0,7500.0,114.61,0.146,1.0,0.282,4,prime,1,0.79,2.0,7.0,1,114.61,3,low_engagement_new
SME176620,small,retail,employee,0.6,19.0,11000.0,4991.82,0.028,26.0,0.106,4,near_prime,2,0.59,5.0,23.0,0,4991.82,3,low_engagement_new
SME176621,micro,construction,employee,1.8,28.0,10200.0,6215.39,0.084,33.0,0.412,10,subprime,3,0.67,4.0,8.0,0,6215.39,1,at_risk_stressed
SME176622,micro,food_service,employee,2.0,8.0,34600.0,6784.51,0.173,35.0,0.591,7,prime,0,0.89,0.0,13.0,0,6784.51,1,at_risk_stressed
SME176623,micro,food_service,business_owner,11.0,1.0,4100.0,6973.7,0.109,37.0,0.399,7,subprime,3,0.5,1.0,13.0,0,6973.7,1,at_risk_stressed
SME176624,micro,tech,business_owner,7.0,30.0,13700.0,103.27,0.033,1.0,0.084,7,near_prime,2,0.84,4.0,6.0,1,103.27,3,low_engagement_new
SME176625,medium,professional_services,employee,1.5,22.0,2500.0,4121.6,-0.136,22.0,0.779,8,prime,0,0.7,0.0,13.0,0,4121.6,1,at_risk_stressed
SME176626,small,retail,employee,3.3,13.0,17300.0,3811.24,0.019,20.0,0.447,3,prime,1,0.83,3.0,0.0,0,3811.24,1,at_risk_stressed
SME176627,medium,tech,employee,2.3,96.0,24800.0,4664.15,0.197,29.0,0.342,2,prime,0,0.45,2.0,11.0,0,4664.15,0,loyal_established
SME176628,medium,retail,employee,3.3,4.0,4300.0,453.74,-0.065,4.0,0.364,1,prime,2,0.99,0.0,5.0,0,453.74,3,low_engagement_new
SME176629,micro,tech,employee,0.9,3.0,25600.0,10026.89,0.025,85.0,0.593,8,prime,2,0.93,2.0,4.0,0,10026.89,2,high_value_newer
SME176630,small,construction,employee,5.8,127.0,15900.0,3138.12,-0.057,18.0,0.255,9,super_prime,1,0.66,3.0,0.0,0,3138.12,0,loyal_established
SME176631,micro,professional_services,employee,3.0,18.0,11800.0,10027.3,0.089,99.0,0.192,3,near_prime,1,0.89,1.0,8.0,0,10027.3,2,high_value_newer
SME176632,micro,healthcare,employee,10.9,2.0,3300.0,9475.52,0.088,112.0,0.399,7,near_prime,4,0.68,2.0,12.0,0,9475.52,2,high_value_newer
SME176633,micro,professional_services,employee,0.6,6.0,10100.0,7119.59,-0.044,54.0,0.105,1,subprime,2,0.78,4.0,7.0,0,7119.59,3,low_engagement_new
SME176634,micro,retail,business_owner,4.9,14.0,17900.0,2655.92,0.271,20.0,0.523,5,prime,1,0.72,3.0,8.0,1,2655.92,1,at_risk_stressed
SME176635,medium,healthcare,business_owner,5.6,71.0,15700.0,3309.09,-0.07,19.0,0.098,10,near_prime,2,0.31,3.0,17.0,0,3309.09,0,loyal_established
SME176636,small,professional_services,employee,5.8,8.0,14600.0,10974.63,0.202,112.0,0.306,1,near_prime,1,0.74,0.0,4.0,0,10974.63,2,high_value_newer
SME176637,small,food_service,business_owner,1.1,20.0,15400.0,99.59,-0.004,1.0,0.229,1,subprime,3,0.54,5.0,7.0,0,99.59,3,low_engagement_new
SME176638,micro,professional_services,employee,21.9,55.0,18300.0,7769.29,-0.034,45.0,0.28,10,super_prime,0,0.74,1.0,6.0,1,7769.29,0,loyal_established
SME176639,micro,construction,business_owner,19.0,58.0,21000.0,12276.98,0.077,73.0,0.478,12,prime,0,0.71,1.0,7.0,0,12276.98,2,high_value_newer
SME176640,micro,retail,business_owner,11.3,18.0,3100.0,2962.02,0.009,28.0,0.336,11,super_prime,1,0.62,1.0,7.0,0,2962.02,3,low_engagement_new
SME176641,small,healthcare,employee,5.0,23.0,16300.0,2975.24,-0.057,25.0,0.205,9,super_prime,0,0.81,2.0,8.0,0,2975.24,3,low_engagement_new
SME176642,small,food_service,employee,16.6,6.0,21700.0,5116.81,0.023,29.0,0.428,4,near_prime,2,0.87,2.0,6.0,0,5116.81,1,at_risk_stressed
SME176643,small,retail,business_owner,1.3,32.0,29800.0,5650.89,0.124,28.0,0.177,6,prime,0,0.54,0.0,15.0,0,5650.89,3,low_engagement_new
SME176644,micro,food_service,business_owner,2.8,13.0,19000.0,4051.1,0.043,38.0,0.593,9,near_prime,3,0.83,1.0,15.0,0,4051.1,1,at_risk_stressed
SME176645,micro,retail,employee,2.2,22.0,19400.0,2774.91,0.17,22.0,0.175,11,subprime,3,0.56,4.0,1.0,0,2774.91,3,low_engagement_new
SME176646,micro,professional_services,employee,15.1,35.0,16600.0,6458.33,-0.083,33.0,0.495,5,near_prime,3,0.69,3.0,20.0,0,6458.33,1,at_risk_stressed
SME176647,medium,retail,employee,1.3,54.0,8700.0,9417.16,-0.053,84.0,0.388,2,near_prime,1,0.56,1.0,4.0,0,9417.16,2,high_value_newer
SME176648,small,tech,business_owner,0.5,37.0,10200.0,3164.36,0.143,25.0,0.377,4,prime,1,0.95,1.0,9.0,0,3164.36,1,at_risk_stressed
SME176649,micro,retail,employee,3.6,5.0,7600.0,3832.97,-0.108,27.0,0.102,10,prime,2,0.65,1.0,6.0,0,3832.97,3,low_engagement_new
SME176650,micro,food_service,business_owner,3.2,8.0,17100.0,6684.76,0.136,46.0,0.22,7,subprime,4,0.32,3.0,0.0,1,6684.76,3,low_engagement_new
SME176651,small,tech,employee,1.1,2.0,11600.0,7664.0,0.119,69.0,0.16,8,near_prime,1,0.75,2.0,12.0,0,7664.0,2,high_value_newer
SME176652,small,professional_services,business_owner,6.4,44.0,13800.0,2342.48,0.007,21.0,0.09,4,prime,1,0.7,0.0,2.0,1,2342.48,3,low_engagement_new
SME176653,micro,professional_services,employee,2.8,37.0,21000.0,4168.2,-0.005,42.0,0.426,2,prime,0,1.04,0.0,8.0,0,4168.2,1,at_risk_stressed
SME176654,small,healthcare,business_owner,12.7,44.0,4200.0,8012.35,-0.045,71.0,0.206,11,prime,1,0.76,1.0,11.0,0,8012.35,2,high_value_newer
SME176655,micro,professional_services,employee,12.3,5.0,15800.0,4377.6,-0.034,25.0,0.505,2,near_prime,0,0.77,2.0,9.0,0,4377.6,1,at_risk_stressed
SME176656,micro,healthcare,business_owner,14.2,59.0,30400.0,6515.69,-0.064,39.0,0.387,10,prime,0,0.56,1.0,12.0,0,6515.69,0,loyal_established
SME176657,small,retail,employee,2.1,4.0,1000.0,9215.96,-0.199,115.0,0.33,10,subprime,2,0.49,2.0,0.0,0,9215.96,2,high_value_newer
SME176658,medium,healthcare,employee,0.9,14.0,12900.0,3228.96,0.019,26.0,0.085,1,prime,1,1.11,1.0,10.0,0,3228.96,3,low_engagement_new
SME176659,micro,food_service,employee,10.4,62.0,10900.0,8014.24,-0.241,71.0,0.195,1,subprime,4,0.63,1.0,10.0,0,8014.24,0,loyal_established
SME176660,small,healthcare,employee,0.6,5.0,26500.0,1826.0,-0.132,14.0,0.585,1,super_prime,1,0.76,2.0,12.0,0,1826.0,1,at_risk_stressed
SME176661,micro,tech,business_owner,7.5,2.0,27000.0,3482.98,0.028,21.0,0.301,8,near_prime,2,1.1,3.0,7.0,0,3482.98,3,low_engagement_new
SME176662,micro,professional_services,employee,8.8,41.0,10900.0,7519.85,0.091,43.0,0.501,9,near_prime,1,0.95,1.0,5.0,0,7519.85,1,at_risk_stressed
SME176663,medium,professional_services,employee,1.6,2.0,22300.0,5220.37,-0.022,31.0,0.257,1,subprime,3,0.92,2.0,3.0,0,5220.37,3,low_engagement_new
SME176664,medium,professional_services,business_owner,2.9,24.0,14700.0,6713.49,-0.091,45.0,0.229,8,prime,1,0.88,2.0,6.0,0,6713.49,3,low_engagement_new
SME176665,micro,professional_services,employee,1.2,30.0,9500.0,5669.98,0.005,62.0,0.512,7,prime,1,0.65,0.0,8.0,0,5669.98,1,at_risk_stressed
SME176666,small,construction,business_owner,6.8,21.0,16900.0,5441.82,-0.038,37.0,0.544,9,prime,0,1.13,2.0,10.0,0,5441.82,1,at_risk_stressed
SME176667,micro,food_service,business_owner,0.5,86.0,13600.0,1965.98,-0.114,16.0,0.383,10,prime,1,0.77,0.0,6.0,0,1965.98,0,loyal_established
SME176668,micro,food_service,business_owner,8.6,9.0,11800.0,4932.52,-0.046,49.0,0.607,2,prime,0,0.85,1.0,14.0,0,4932.52,1,at_risk_stressed
SME176669,small,professional_services,business_owner,6.2,20.0,6000.0,3833.48,-0.129,25.0,0.266,6,subprime,3,1.04,1.0,11.0,0,3833.48,3,low_engagement_new
SME176670,micro,food_service,employee,4.7,16.0,5700.0,3130.77,-0.202,31.0,0.308,10,super_prime,0,0.86,2.0,8.0,0,3130.77,3,low_engagement_new
SME176671,micro,food_service,employee,2.5,23.0,7900.0,998.44,-0.039,12.0,0.091,7,near_prime,2,0.63,4.0,10.0,0,998.44,3,low_engagement_new
SME176672,medium,food_service,business_owner,1.8,13.0,9100.0,7712.4,0.061,45.0,0.166,4,super_prime,0,1.06,0.0,3.0,0,7712.4,2,high_value_newer
SME176673,micro,retail,employee,1.7,22.0,10800.0,5095.61,0.012,46.0,0.326,12,prime,1,0.59,4.0,13.0,0,5095.61,3,low_engagement_new
SME176674,micro,retail,employee,0.5,9.0,11500.0,1773.58,0.238,11.0,0.234,4,prime,1,0.71,0.0,19.0,0,1773.58,3,low_engagement_new
SME176675,micro,construction,employee,4.9,20.0,15900.0,2646.06,0.049,29.0,0.083,14,prime,1,0.75,2.0,2.0,1,2646.06,3,low_engagement_new
SME176676,micro,retail,employee,13.1,25.0,15700.0,3641.29,0.096,21.0,0.114,12,prime,0,0.71,2.0,8.0,0,3641.29,3,low_engagement_new
SME176677,small,retail,employee,3.7,92.0,16300.0,2162.27,0.064,14.0,0.661,10,super_prime,0,0.77,0.0,8.0,0,2162.27,0,loyal_established
SME176678,micro,food_service,employee,3.4,3.0,10700.0,1191.92,-0.145,9.0,0.4,4,prime,1,0.77,1.0,10.0,0,1191.92,1,at_risk_stressed
SME176679,micro,tech,employee,1.1,13.0,13600.0,96.63,-0.034,1.0,0.321,14,near_prime,0,0.68,1.0,5.0,0,96.63,3,low_engagement_new
SME176680,small,professional_services,employee,2.9,2.0,22000.0,1281.24,-0.031,12.0,0.7,5,subprime,4,0.59,5.0,2.0,0,1281.24,1,at_risk_stressed
SME176681,micro,retail,business_owner,11.0,36.0,1000.0,7364.74,0.269,40.0,0.606,4,near_prime,2,0.53,2.0,5.0,0,7364.74,1,at_risk_stressed
SME176682,micro,professional_services,business_owner,5.0,15.0,19500.0,7367.42,0.038,49.0,0.673,9,near_prime,1,0.52,1.0,11.0,0,7367.42,1,at_risk_stressed
SME176683,small,tech,business_owner,1.2,2.0,17400.0,3468.46,0.106,18.0,0.215,11,subprime,1,0.69,3.0,13.0,0,3468.46,3,low_engagement_new
SME176684,medium,retail,business_owner,15.1,10.0,19300.0,862.37,-0.069,5.0,0.515,11,subprime,4,0.95,0.0,3.0,1,862.37,1,at_risk_stressed
SME176685,medium,food_service,business_owner,1.6,50.0,19100.0,4168.12,0.012,21.0,0.095,2,super_prime,2,0.98,0.0,19.0,1,4168.12,0,loyal_established
SME176686,small,professional_services,employee,1.8,14.0,22800.0,1256.21,-0.145,7.0,0.368,9,super_prime,1,0.9,1.0,4.0,0,1256.21,3,low_engagement_new
SME176687,micro,retail,employee,1.2,25.0,17300.0,2282.68,-0.01,17.0,0.165,3,near_prime,2,0.71,2.0,8.0,0,2282.68,3,low_engagement_new
SME176688,small,retail,employee,1.0,27.0,3800.0,6557.01,-0.108,63.0,0.227,13,prime,2,0.73,3.0,0.0,0,6557.01,2,high_value_newer
SME176689,micro,food_service,employee,3.1,15.0,17500.0,4595.84,-0.038,32.0,0.343,5,super_prime,1,1.03,0.0,10.0,0,4595.84,3,low_engagement_new
SME176690,small,retail,business_owner,5.2,8.0,6100.0,8885.8,0.063,79.0,0.139,10,prime,0,0.92,0.0,3.0,0,8885.8,2,high_value_newer
SME176691,small,retail,employee,2.2,3.0,14900.0,6705.33,0.028,42.0,0.4,4,prime,0,0.75,2.0,9.0,0,6705.33,1,at_risk_stressed
SME176692,medium,food_service,employee,7.2,46.0,19100.0,1330.89,-0.137,7.0,0.337,4,near_prime,4,0.73,1.0,11.0,0,1330.89,0,loyal_established
SME176693,small,retail,employee,14.6,25.0,5200.0,3413.74,-0.196,18.0,0.737,8,subprime,2,0.66,3.0,4.0,0,3413.74,1,at_risk_stressed
SME176694,medium,food_service,employee,8.0,18.0,2600.0,6099.94,0.092,38.0,0.442,3,prime,4,0.66,2.0,13.0,0,6099.94,1,at_risk_stressed
SME176695,micro,food_service,employee,13.7,21.0,4200.0,8110.67,0.037,80.0,0.302,14,super_prime,1,0.68,2.0,3.0,0,8110.67,2,high_value_newer
SME176696,micro,food_service,business_owner,3.4,80.0,8000.0,3642.92,-0.092,19.0,0.755,3,near_prime,1,0.51,3.0,2.0,0,3642.92,0,loyal_established
SME176697,small,professional_services,employee,9.8,29.0,18600.0,5059.8,-0.096,40.0,0.462,14,near_prime,0,0.81,4.0,11.0,0,5059.8,1,at_risk_stressed
SME176698,medium,professional_services,employee,2.1,32.0,23400.0,2279.65,-0.029,16.0,0.078,4,subprime,3,0.99,1.0,8.0,0,2279.65,3,low_engagement_new
SME176699,micro,tech,business_owner,0.5,26.0,9500.0,7118.0,-0.081,38.0,0.158,2,prime,0,0.73,1.0,9.0,0,7118.0,3,low_engagement_new
SME176700,micro,construction,employee,6.1,7.0,13600.0,967.95,-0.268,5.0,0.179,6,super_prime,2,0.86,1.0,10.0,0,967.95,3,low_engagement_new
SME176701,medium,food_service,business_owner,6.0,7.0,15500.0,2472.79,-0.008,27.0,0.633,4,near_prime,3,0.27,3.0,10.0,0,2472.79,1,at_risk_stressed
SME176702,small,food_service,employee,0.5,42.0,19400.0,3443.07,0.295,34.0,0.461,1,prime,2,0.72,0.0,1.0,1,3443.07,1,at_risk_stressed
SME176703,micro,food_service,employee,3.2,1.0,1000.0,6015.18,0.077,39.0,0.09,13,prime,1,0.59,1.0,9.0,0,6015.18,3,low_engagement_new
SME176704,small,retail,employee,1.8,20.0,17600.0,103.4,0.034,1.0,0.759,4,prime,1,0.78,3.0,8.0,1,103.4,1,at_risk_stressed
SME176705,micro,food_service,business_owner,2.4,15.0,9000.0,3318.08,-0.094,24.0,0.286,3,prime,0,0.86,3.0,8.0,0,3318.08,3,low_engagement_new
SME176706,micro,construction,business_owner,0.6,41.0,7200.0,5737.61,-0.179,61.0,0.222,11,prime,1,0.84,1.0,10.0,0,5737.61,3,low_engagement_new
SME176707,small,food_service,employee,3.8,6.0,12100.0,6010.13,-0.152,71.0,0.332,8,prime,0,0.63,0.0,8.0,0,6010.13,2,high_value_newer
SME176708,micro,construction,business_owner,0.5,2.0,7900.0,5321.67,0.237,29.0,0.563,4,prime,3,0.68,1.0,11.0,0,5321.67,1,at_risk_stressed
SME176709,small,retail,business_owner,1.2,5.0,8800.0,5686.92,0.16,63.0,0.421,11,super_prime,0,0.53,1.0,5.0,0,5686.92,1,at_risk_stressed
SME176710,micro,tech,employee,2.5,20.0,7400.0,5725.13,-0.116,68.0,0.454,1,near_prime,1,0.6,0.0,8.0,0,5725.13,1,at_risk_stressed
SME176711,micro,food_service,business_owner,3.0,56.0,21800.0,5873.8,-0.082,31.0,0.287,6,prime,1,0.82,1.0,16.0,0,5873.8,0,loyal_established
SME176712,small,retail,business_owner,8.6,1.0,19100.0,2840.24,-0.025,25.0,0.324,14,near_prime,3,0.55,0.0,16.0,1,2840.24,3,low_engagement_new
SME176713,small,professional_services,business_owner,3.3,12.0,19900.0,4375.96,0.066,41.0,0.206,4,near_prime,2,0.59,0.0,10.0,1,4375.96,3,low_engagement_new
SME176714,micro,professional_services,business_owner,11.3,12.0,13200.0,313.75,-0.195,2.0,0.406,13,prime,0,0.68,1.0,5.0,0,313.75,1,at_risk_stressed
SME176715,small,professional_services,business_owner,6.7,6.0,22000.0,4367.27,0.054,38.0,0.233,6,super_prime,0,0.75,0.0,15.0,0,4367.27,3,low_engagement_new
SME176716,small,tech,employee,24.0,2.0,1000.0,3110.91,0.117,22.0,0.457,7,super_prime,0,0.8,4.0,3.0,0,3110.91,1,at_risk_stressed
SME176717,small,retail,business_owner,8.2,1.0,17500.0,4848.73,0.207,28.0,0.408,7,prime,1,0.77,0.0,6.0,1,4848.73,1,at_risk_stressed
SME176718,micro,food_service,business_owner,36.1,11.0,28500.0,993.73,-0.095,7.0,0.196,4,near_prime,2,0.43,0.0,7.0,1,993.73,3,low_engagement_new
SME176719,small,construction,employee,7.9,29.0,14300.0,3524.05,0.177,40.0,0.259,6,prime,1,0.83,1.0,8.0,0,3524.05,3,low_engagement_new
SME176720,small,professional_services,business_owner,7.4,8.0,8100.0,1034.22,-0.102,9.0,0.212,3,prime,0,0.79,1.0,6.0,0,1034.22,3,low_engagement_new
SME176721,micro,retail,employee,4.1,11.0,9700.0,4772.43,-0.061,46.0,0.431,8,subprime,4,0.59,1.0,19.0,0,4772.43,1,at_risk_stressed
SME176722,medium,construction,business_owner,3.8,5.0,6100.0,7660.12,-0.064,66.0,0.319,5,super_prime,0,0.92,1.0,9.0,0,7660.12,2,high_value_newer
SME176723,micro,food_service,employee,0.7,86.0,30700.0,2330.68,-0.223,19.0,0.297,9,prime,0,0.44,5.0,15.0,0,2330.68,0,loyal_established
SME176724,medium,professional_services,employee,7.6,107.0,10500.0,8874.03,-0.008,87.0,0.279,3,super_prime,0,1.07,3.0,3.0,0,8874.03,0,loyal_established
SME176725,micro,tech,employee,11.1,6.0,6900.0,5030.21,-0.029,59.0,0.222,6,prime,2,0.97,0.0,5.0,0,5030.21,3,low_engagement_new
SME176726,micro,food_service,employee,2.9,25.0,17800.0,3040.72,-0.071,28.0,0.329,3,subprime,1,0.71,0.0,6.0,0,3040.72,3,low_engagement_new
SME176727,small,professional_services,business_owner,7.1,4.0,26800.0,2689.86,-0.064,17.0,0.075,14,near_prime,2,0.44,3.0,9.0,1,2689.86,3,low_engagement_new
SME176728,small,tech,employee,9.5,39.0,23700.0,4282.59,-0.052,26.0,0.465,11,near_prime,0,0.85,1.0,19.0,0,4282.59,1,at_risk_stressed
SME176729,small,construction,employee,0.8,27.0,15700.0,3839.3,-0.075,31.0,0.073,2,near_prime,0,0.85,0.0,3.0,1,3839.3,3,low_engagement_new
SME176730,micro,tech,employee,1.9,7.0,14200.0,4728.62,0.056,43.0,0.193,6,subprime,4,0.84,3.0,1.0,1,4728.62,3,low_engagement_new
SME176731,micro,professional_services,business_owner,13.9,64.0,11400.0,9435.95,0.142,106.0,0.503,6,prime,2,0.88,2.0,4.0,0,9435.95,2,high_value_newer
SME176732,micro,construction,business_owner,0.7,8.0,11000.0,4707.98,0.106,36.0,0.4,8,super_prime,1,0.84,1.0,11.0,0,4707.98,1,at_risk_stressed
SME176733,micro,healthcare,employee,1.7,1.0,3000.0,439.21,-0.084,4.0,0.547,14,prime,1,1.03,2.0,10.0,0,439.21,1,at_risk_stressed
SME176734,micro,healthcare,employee,5.2,33.0,25300.0,117.88,0.179,1.0,0.381,3,subprime,2,0.75,3.0,0.0,0,117.88,3,low_engagement_new
